id,time,款,項,目,節,編號,名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
2001,112,20001,B,資訊與科技教育行政及督導,資訊與科技教育行政及督導,51200010904,"<#H1>本年度預算數4,911,270千元，包括業務費1,275,439千元，設備及投資333,330千元，獎補助費3,302,501千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>校園安全衛生管理及環境教育推動計畫經費119,951千元，較上年度減列學校及館所實驗廢污共同管理中心營運等經費800千元。<#H2>網路學習發展計畫經費76,427千元，較上年度減列辦理教育雲校園數位學習精進服務計畫等經費124千元。<#H2>全國學術電腦資訊服務及建構大學電腦網路經費455,843千元，較上年度增列臺灣學術網路（TANet）骨幹電路及網路中心基本維運等經費135,551千元。<#H2>資訊系統及網站維運業務經費98,990千元，與上年度同。<#H2>資訊科技融入教學經費2,999,188千元，較上年度增列補強中小學專科教室無線網路設備等經費135,779千元。其中辦理推動中小學數位學習精進方案總經費20,000,000千元，中央公務預算負擔10,797,000千元，分4年辦理，111年度已編列2,697,000千元，本年度續編第2年經費2,700,000千元，較上年度增列3,000千元。<#H2>偏鄉數位應用精進計畫經費170,000千元，較上年度減列深化偏鄉數位學習與數位樂學等經費15,415千元。<#H2>科技教育計畫經費711,834千元，較上年度減列辦理重點產業科技教育先導計畫等經費18,021千元。<#H2>氣候變遷調適與防災教育及永續校園計畫經費279,037千元，較上年度增列辦理校園綠籬專案等經費164,640千元。",4911270000,4509660000,2491134643,401610000,
2001,112,20001,B,國際及兩岸教育交流,國際及兩岸教育交流,51200010908,"<#H1>本年度預算數2,795,312千元，包括業務費163,820千元，設備及投資1,529千元，獎補助費2,629,963千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>辦理國際教育活動業務經費89,886千元，與上年度同。<#H2>邀請國際教育人士來臺訪問計畫經費7,702千元，與上年度同。<#H2>辦理國際華語文教育經費906,985千元，較上年度增列擴大推動華語教育等經費376,900千元。其中：<#H3>華語教育2025計畫總經費1,708,000千元，分4年辦理，111年度已編列210,000千元，本年度續編第2年經費381,000千元，較上年度增列171,000千元。<#H3>國家語言整體發展方案－教育部主管總經費8,385,611千元，分5年辦理，111年度已編列840,239千元，本年度續編第2年經費2,051,870千元，本科目編列2,000千元，較上年度增列1,000千元。<#H2>培育宏觀視野國際人才經費1,291,392千元，與上年度同。<#H2>吸引國際學生來臺就學經費489,521千元，與上年度同。<#H2>辦理港澳及兩岸教育相關事務經費9,826千元，與上年度同。",2795312000,2418412000,1728437859,376900000,
2001,112,20001,B,非營業特種基金,非營業特種基金,51200018100,,4324827000,3205972000,3857916000,1118855000,
2001,112,20001,B,國立大學校院校務及附設醫院基金,國立大學校院校務及附設醫院基金,51200018110,"<#H1>本年度預算數4,324,827千元，均為設備及投資。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>國立大學校院校務基金3,734,827千元，較上年度增列800,855千元，包括：<#H3>國立臺灣大學161,906千元，與上年度同。<#H3>國立政治大學46,968千元，較上年度減列法學院館興建工程100,000千元及購置圖書儀器設備1,507千元，合共減列101,507千元。<#H3>國立清華大學434,147千元，較上年度減列教育大樓新建工程30,000千元及購置圖書儀器設備6,292千元，增列藝術學院大樓新建工程34,435千元，計淨減1,857千元。<#H3>國立中興大學998,668千元，較上年度新增國家植物園方舟計畫（第二期）44,838千元及南投校區大學城建置經費870,000千元，合共新增914,838千元。<#H3>國立成功大學62,442千元，較上年度減列臺灣生醫卓群中心教學研究大樓新建工程9,435千元，增列購置圖書儀器設備3,400千元，計淨減6,035千元。<#H3>國立中央大學69,417千元，與上年度同。<#H3>國立中山大學19,172千元，與上年度同。<#H3>國立中正大學50,252千元，與上年度同。<#H3>國立臺灣海洋大學48,127千元，較上年度減列購置圖書儀器設備10,000千元。<#H3>國立東華大學64,175千元，與上年度同。<#H3>國立暨南國際大學21,500千元，較上年度減列購置圖書儀器設備1,000千元。<#H3>國立臺北大學16,050千元，與上年度同。<#H3>國立嘉義大學27,158千元，與上年度同。<#H3>國立高雄大學16,250千元，與上年度同。<#H3>國立臺東大學31,575千元，較上年度減列購置圖書儀器設備18,500千元。<#H3>國立宜蘭大學45,923千元，較上年度減列購置圖書儀器設備1,500千元。<#H3>國立聯合大學33,047千元，較上年度減列購置圖書儀器設備4,000千元。<#H3>國立臺南大學27,768千元，較上年度減列購置圖書儀器設備2,850千元。<#H3>國立屏東大學28,751千元，較上年度減列購置圖書儀器設備14,994千元。<#H3>國立陽明交通大學63,907千元，與上年度同。<#H3>國立臺灣師範大學23,965千元，較上年度減列購置圖書儀器設備10,000千元。<#H3>國立彰化師範大學31,042千元，較上年度減列購置圖書儀器設備2,500千元。<#H3>國立高雄師範大學40,070千元，與上年度同。<#H3>國立臺北教育大學25,554千元，較上年度減列購置圖書儀器設備381千元。<#H3>國立臺中教育大學28,217千元，較上年度增列購置圖書儀器設備500千元。<#H3>國立臺北藝術大學16,000千元，與上年度同。<#H3>國立臺灣藝術大學32,585千元，較上年度減列購置圖書儀器設備15,267千元。<#H3>國立臺南藝術大學19,218千元，較上年度增列購置圖書儀器設備1,500千元。<#H3>國立空中大學6,500千元，與上年度同。<#H3>國立臺灣科技大學192,292千元，較上年度增列購置圖書儀器設備16,933千元。<#H3>國立臺北科技大學270,436千元，較上年度增列購置圖書儀器設備2,214千元。<#H3>國立雲林科技大學89,422千元，較上年度增列購置圖書儀器設備10,330千元。<#H3>國立虎尾科技大學85,892千元，較上年度減列購置圖書儀器設備14,888千元。<#H3>國立屏東科技大學25,948千元，較上年度減列購置圖書儀器設備36,299千元。<#H3>國立澎湖科技大學15,110千元，較上年度減列購置圖書儀器設備2,080千元。<#H3>國立勤益科技大學59,326千元，與上年度同。<#H3>國立臺北護理健康大學27,743千元，較上年度增列購置圖書儀器設備177千元。<#H3>國立高雄餐旅大學15,000千元，較上年度減列購置圖書儀器設備15,836千元。<#H3>國立臺中科技大學276,558千元，較上年度增列中護健康學院綜合大樓新建工程150,000千元。<#H3>國立臺北商業大學50,503千元，較上年度增列購置圖書儀器設備20,000千元。<#H3>國立高雄科技大學82,367千元，較上年度減列大型鈑金模具試模中心研發大樓新建工程45,000千元。<#H3>國立臺灣體育運動大學18,000千元，較上年度減列購置圖書儀器設備4,000千元。<#H3>國立臺灣戲曲學院20,379千元，較上年度減列購置圖書儀器設備5,249千元。<#H3>國立臺南護理專科學校14,025千元，較上年度增列購置圖書儀器設備606千元。<#H3>國立臺東專科學校1,472千元，較上年度減列購置圖書儀器設備2,500千元。<#H2>國立大學附設醫院基金590,000千元，較上年度增列318,000千元，包括：<#H3>國立臺灣大學醫學院附設醫院110,000千元，較上年度減列新竹生醫園區分院興建及設備購置經費117,000千元。<#H3>國立成功大學醫學院附設醫院280,000千元，較上年度增列老人醫院暨高齡醫藥智慧照護發展教育中心280,000千元。<#H3>國立陽明交通大學附設醫院200,000千元，較上年度增列第二期擴建計畫155,000千元。",4324827000,3205972000,3857916000,1118855000,
2001,112,20001,B,一般建築及設備,一般建築及設備,51200019000,,1260000,0,0,1260000,
2001,112,20001,B,交通及運輸設備,交通及運輸設備,51200019011,新增汰換首長專用車1輛經費如列數。,1260000,0,0,1260000,
2001,112,20001,B,第一預備金,第一預備金,51200019800,仍照上年度預算數編列。,466292000,466292000,0,0,
2001,112,20001,B,文化支出,文化支出,53200010000,,1431856000,1372733000,1393619402,59123000,
2001,112,20001,B,加強文化與育樂活動,加強文化與育樂活動,53200011100,,1431856000,1372733000,1393619402,59123000,
2001,112,20001,B,國立社教機構創新與發展,國立社教機構創新與發展,53200011101,"<#H1>本年度預算數345,905千元，包括設備及投資293,899千元，獎補助費52,006千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>輔導國家級演藝團體經費8,000千元，與上年度同。<#H2>推動國立社教機構之創新與發展經費337,905千元，較上年度增列59,123千元，包括：<#H3>臺北科學藝術園區整體發展計畫總經費942,067千元，中央公務預算負擔716,351千元，分6年辦理，107至111年度已編列683,423千元，本年度續編最後1年經費32,928千元，較上年度減列101,762千元。<#H3>國立社教機構環境優化．服務躍升計畫總經費1,629,381千元，中央公務預算負擔1,405,749千元，分4年辦理，110至111年度已編列588,078千元，本年度續編第3年經費500,911千元，本科目編列282,070千元，較上年度增列159,127千元。<#H3>促進社教機構營運發展，建構優質學習環境等經費22,907千元，較上年度增列1,758千元。",345905000,286782000,335258402,59123000,
2001,112,20001,B,教育部所屬機構維持及發展輔助,教育部所屬機構維持及發展輔助,53200011103,"<#H1>本年度預算數1,085,951千元，均為獎補助費，係輔助納入「教育部所屬機構作業基金」運作之6所社教館所所需維持運作及發展經費。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>輔助國立自然科學博物館經費479,528千元，與上年度同。<#H2>輔助國立科學工藝博物館經費186,026千元，與上年度同。<#H2>輔助國立海洋生物博物館經費99,369千元，與上年度同。<#H2>輔助國立臺灣科學教育館經費111,828千元，與上年度同。<#H2>輔助國立臺灣圖書館經費121,724千元，與上年度同。<#H2>輔助國立海洋科技博物館經費87,476千元，與上年度同。",1085951000,1085951000,1058361000,0,
2001,112,20001,B,退休撫卹給付支出,退休撫卹給付支出,76200010000,,19376428000,18880372000,19078925796,496056000,
2001,112,20001,B,學校教職員暨社教機構聘任人員退休撫卹給付,學校教職員暨社教機構聘任人員退休撫卹給付,76200012100,"<#H1>本年度預算數19,376,428千元，包括人事費12,935,804千元，獎補助費6,440,624千元。<#H1>本年度預算數之內容與上年度之比較如下：<#H2>學校教職員與社教機構聘任人員退休及撫卹金12,935,804千元，較上年度減列346,052千元。<#H2>補貼國立高級中等以上學校退休人員一次退休金優惠存款利息差額1,226,452千元，較上年度減列217,234千元。<#H2>年金改革節省退撫給付挹注退撫基金經費5,214,172千元，較上年度增列1,059,342千元。",19376428000,18880372000,19078925796,496056000,
